battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
1625.0,0.0,2.0,0.0,11.0,0.0,43.0,0.8,80.0,6.0,14.0,596.0,940.0,2059.0,14.0,14.0,9.0,0.0,0.0,0.0,1.0
805.0,0.0,0.8,0.0,4.0,0.0,7.0,0.6,131.0,1.0,19.0,1559.0,1721.0,2155.0,12.0,9.0,7.0,0.0,0.0,0.0,1.0
540.0,0.0,0.6,0.0,8.0,0.0,30.0,0.7,129.0,5.0,14.0,324.0,726.0,3886.0,18.0,2.0,4.0,0.0,0.0,0.0,1.0
1674.0,0.0,1.8,0.0,1.0,0.0,9.0,0.7,102.0,7.0,14.0,570.0,1086.0,2609.0,17.0,2.0,7.0,0.0,0.0,0.0,2.0
1323.0,0.0,1.7,0.0,14.0,0.0,19.0,0.6,199.0,2.0,13.0,1102.0,1353.0,379.0,9.0,12.0,18.0,0.0,0.0,0.0,2.0
1293.0,0.0,1.0,0.0,4.0,0.0,36.0,0.4,166.0,3.0,11.0,1900.0,1847.0,1759.0,8.0,16.0,17.0,0.0,0.0,0.0,2.0
912.0,0.0,1.5,0.0,7.0,0.0,18.0,1.0,96.0,2.0,13.0,88.0,1584.0,382.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0
1599.0,0.0,1.5,0.0,12.0,0.0,29.0,0.7,108.0,1.0,19.0,595.0,996.0,1475.0,18.0,16.0,7.0,0.0,0.0,0.0,0.0
936.0,0.0,1.6,0.0,5.0,0.0,17.0,1.0,188.0,5.0,19.0,507.0,1622.0,820.0,7.0,15.0,17.0,0.0,0.0,0.0,1.0
1664.0,0.0,1.8,0.0,12.0,0.0,10.0,0.8,167.0,7.0,11.0,1015.0,1036.0,3832.0,14.0,0.0,4.0,0.0,0.0,0.0,2.0
1238.0,0.0,0.6,0.0,5.0,0.0,8.0,0.2,107.0,2.0,16.0,909.0,961.0,1695.0,12.0,17.0,18.0,0.0,0.0,0.0,1.0
748.0,0.0,1.6,0.0,1.0,0.0,39.0,0.5,125.0,4.0,10.0,848.0,721.0,3631.0,12.0,14.0,18.0,0.0,0.0,0.0,2.0
717.0,0.0,1.6,0.0,2.0,0.0,23.0,0.5,121.0,3.0,16.0,386.0,1268.0,3842.0,11.0,3.0,8.0,0.0,0.0,0.0,1.0
1091.0,0.0,0.8,0.0,2.0,0.0,46.0,0.4,193.0,6.0,18.0,961.0,726.0,2680.0,6.0,7.0,16.0,0.0,0.0,0.0,1.0
1795.0,0.0,1.0,0.0,12.0,0.0,48.0,1.0,126.0,4.0,19.0,453.0,1985.0,1200.0,7.0,6.0,15.0,0.0,0.0,0.0,1.0
1111.0,0.0,1.1,0.0,1.0,0.0,30.0,1.0,86.0,3.0,15.0,1121.0,1365.0,606.0,5.0,11.0,16.0,0.0,0.0,0.0,1.0
1697.0,0.0,1.4,0.0,5.0,0.0,49.0,0.3,147.0,4.0,11.0,934.0,1921.0,3318.0,11.0,3.0,2.0,0.0,0.0,0.0,1.0
1231.0,0.0,1.3,0.0,11.0,0.0,41.0,0.5,108.0,4.0,12.0,55.0,1246.0,2257.0,10.0,16.0,14.0,0.0,0.0,0.0,2.0
648.0,0.0,1.7,0.0,3.0,0.0,60.0,0.2,84.0,2.0,12.0,781.0,1520.0,2252.0,18.0,15.0,12.0,0.0,0.0,0.0,1.0
1763.0,0.0,0.7,0.0,15.0,0.0,58.0,0.3,153.0,1.0,14.0,1470.0,1733.0,2374.0,14.0,6.0,16.0,0.0,0.0,0.0,0.0
1045.0,0.0,1.6,0.0,7.0,0.0,12.0,0.7,128.0,7.0,14.0,225.0,947.0,2597.0,7.0,17.0,12.0,0.0,0.0,0.0,2.0
789.0,0.0,0.9,0.0,15.0,0.0,27.0,0.9,157.0,7.0,14.0,309.0,1698.0,3209.0,8.0,4.0,18.0,0.0,0.0,0.0,1.0
833.0,0.0,1.0,0.0,6.0,0.0,6.0,0.2,86.0,7.0,14.0,814.0,1260.0,2586.0,9.0,15.0,15.0,0.0,0.0,0.0,0.0
1775.0,0.0,0.6,0.0,13.0,0.0,50.0,0.2,151.0,1.0,12.0,1032.0,723.0,889.0,12.0,6.0,13.0,0.0,0.0,0.0,2.0
649.0,0.0,1.1,0.0,1.0,0.0,25.0,0.5,98.0,5.0,18.0,979.0,1219.0,2339.0,17.0,9.0,16.0,0.0,0.0,0.0,0.0
1233.0,0.0,1.5,0.0,0.0,0.0,3.0,0.2,132.0,6.0,16.0,1924.0,954.0,273.0,6.0,1.0,6.0,0.0,0.0,0.0,1.0
1896.0,0.0,1.4,0.0,3.0,0.0,21.0,0.9,97.0,4.0,16.0,1241.0,1005.0,2152.0,16.0,15.0,10.0,0.0,0.0,0.0,1.0
1967.0,0.0,1.5,0.0,2.0,0.0,53.0,1.0,167.0,2.0,19.0,1218.0,1788.0,3519.0,7.0,7.0,4.0,0.0,0.0,0.0,1.0
1855.0,0.0,1.7,0.0,4.0,0.0,58.0,0.4,168.0,7.0,10.0,60.0,970.0,521.0,15.0,1.0,19.0,0.0,0.0,0.0,2.0
588.0,0.0,1.9,0.0,7.0,0.0,24.0,0.8,189.0,7.0,16.0,491.0,865.0,2120.0,11.0,12.0,3.0,0.0,0.0,0.0,0.0
782.0,0.0,1.4,0.0,9.0,0.0,20.0,0.9,163.0,4.0,19.0,23.0,1419.0,2310.0,11.0,3.0,10.0,0.0,0.0,0.0,1.0
1787.0,0.0,1.0,0.0,6.0,0.0,31.0,0.9,167.0,4.0,12.0,1108.0,1572.0,2532.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0
1562.0,0.0,1.3,0.0,1.0,0.0,40.0,0.4,100.0,2.0,12.0,585.0,990.0,1585.0,9.0,2.0,6.0,0.0,0.0,0.0,2.0
644.0,0.0,1.1,0.0,3.0,0.0,30.0,0.8,157.0,1.0,19.0,471.0,1366.0,1272.0,13.0,9.0,9.0,0.0,0.0,0.0,2.0
1570.0,0.0,0.9,0.0,6.0,0.0,57.0,0.4,100.0,2.0,17.0,1565.0,1475.0,792.0,13.0,1.0,16.0,0.0,0.0,0.0,2.0
1784.0,0.0,1.8,0.0,3.0,0.0,35.0,0.5,126.0,2.0,13.0,1464.0,771.0,266.0,17.0,11.0,14.0,0.0,0.0,0.0,0.0
1509.0,0.0,1.7,0.0,6.0,0.0,4.0,0.9,185.0,1.0,10.0,982.0,1248.0,2619.0,14.0,11.0,9.0,0.0,0.0,0.0,2.0
1495.0,0.0,1.6,0.0,8.0,0.0,59.0,1.0,136.0,1.0,15.0,1771.0,534.0,1899.0,5.0,7.0,11.0,0.0,0.0,0.0,0.0
1451.0,0.0,1.7,0.0,16.0,0.0,31.0,1.0,82.0,2.0,11.0,1941.0,1220.0,3565.0,18.0,5.0,5.0,0.0,0.0,0.0,0.0
1227.0,0.0,1.5,0.0,10.0,0.0,17.0,0.6,195.0,6.0,10.0,78.0,831.0,3169.0,9.0,11.0,15.0,0.0,0.0,0.0,0.0
1259.0,0.0,1.3,0.0,5.0,0.0,26.0,0.7,116.0,5.0,15.0,984.0,879.0,521.0,5.0,9.0,9.0,0.0,0.0,0.0,1.0
1159.0,0.0,1.1,0.0,13.0,0.0,61.0,0.4,184.0,1.0,17.0,78.0,1586.0,3800.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0
1234.0,0.0,1.2,0.0,9.0,0.0,30.0,0.7,141.0,5.0,13.0,1634.0,1046.0,3840.0,10.0,2.0,13.0,0.0,0.0,0.0,1.0
1541.0,0.0,1.5,0.0,11.0,0.0,43.0,0.1,188.0,3.0,14.0,173.0,1521.0,2719.0,17.0,2.0,14.0,0.0,0.0,0.0,2.0
712.0,0.0,0.8,0.0,8.0,0.0,38.0,0.4,98.0,5.0,17.0,1896.0,1474.0,1519.0,15.0,17.0,12.0,0.0,0.0,0.0,1.0
1920.0,0.0,0.7,0.0,18.0,0.0,20.0,0.8,189.0,5.0,18.0,1481.0,751.0,2760.0,11.0,12.0,18.0,0.0,0.0,0.0,1.0
561.0,0.0,1.8,0.0,17.0,0.0,13.0,0.4,137.0,1.0,17.0,194.0,730.0,862.0,18.0,11.0,15.0,0.0,0.0,0.0,2.0
1892.0,0.0,0.7,0.0,14.0,0.0,44.0,0.5,122.0,1.0,18.0,1273.0,911.0,3338.0,13.0,16.0,13.0,0.0,0.0,0.0,1.0
1706.0,0.0,2.0,0.0,17.0,0.0,48.0,0.7,198.0,7.0,11.0,717.0,965.0,3088.0,12.0,14.0,17.0,0.0,0.0,0.0,0.0
1899.0,0.0,0.9,0.0,14.0,0.0,25.0,0.5,147.0,2.0,12.0,1684.0,1629.0,649.0,10.0,8.0,6.0,0.0,0.0,0.0,0.0
1455.0,0.0,1.0,0.0,0.0,0.0,5.0,0.9,93.0,5.0,11.0,1419.0,1559.0,689.0,8.0,13.0,3.0,0.0,0.0,0.0,1.0
1460.0,0.0,1.4,0.0,8.0,0.0,19.0,0.8,105.0,1.0,14.0,1937.0,1407.0,1636.0,9.0,8.0,16.0,0.0,0.0,0.0,0.0
1338.0,0.0,0.6,0.0,15.0,0.0,47.0,0.7,180.0,2.0,19.0,343.0,1953.0,944.0,5.0,3.0,9.0,0.0,0.0,0.0,2.0
1296.0,0.0,1.5,0.0,2.0,0.0,18.0,0.9,87.0,2.0,17.0,938.0,1141.0,2449.0,13.0,3.0,16.0,0.0,0.0,0.0,0.0
931.0,0.0,1.4,0.0,8.0,0.0,2.0,0.2,112.0,4.0,16.0,210.0,678.0,2642.0,17.0,13.0,9.0,0.0,0.0,0.0,1.0
710.0,0.0,0.5,0.0,2.0,0.0,63.0,0.9,194.0,1.0,12.0,820.0,1285.0,3369.0,13.0,5.0,19.0,0.0,0.0,0.0,1.0
1517.0,0.0,1.1,0.0,8.0,0.0,60.0,0.8,100.0,6.0,17.0,157.0,627.0,1436.0,12.0,9.0,5.0,0.0,0.0,0.0,2.0
1228.0,0.0,2.0,0.0,9.0,0.0,39.0,0.2,181.0,7.0,18.0,355.0,1733.0,3779.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0
1578.0,0.0,1.5,0.0,10.0,0.0,61.0,0.2,80.0,6.0,12.0,1213.0,1074.0,1308.0,6.0,17.0,12.0,0.0,0.0,0.0,0.0
922.0,0.0,0.8,0.0,7.0,0.0,53.0,0.8,184.0,4.0,11.0,1622.0,1761.0,2494.0,13.0,12.0,8.0,0.0,0.0,0.0,2.0
553.0,0.0,0.9,0.0,15.0,0.0,34.0,0.9,122.0,7.0,11.0,333.0,1868.0,2216.0,18.0,8.0,11.0,0.0,0.0,0.0,2.0
1320.0,0.0,1.2,0.0,13.0,0.0,33.0,0.3,115.0,2.0,11.0,729.0,948.0,1225.0,13.0,12.0,5.0,0.0,0.0,0.0,1.0
1324.0,0.0,0.7,0.0,14.0,0.0,28.0,1.0,146.0,4.0,12.0,398.0,1179.0,1534.0,17.0,12.0,9.0,0.0,0.0,0.0,0.0
1009.0,0.0,0.6,0.0,4.0,0.0,6.0,0.2,188.0,7.0,10.0,1401.0,1288.0,3918.0,14.0,3.0,9.0,0.0,0.0,0.0,2.0
1670.0,0.0,0.8,0.0,4.0,0.0,38.0,0.4,141.0,2.0,13.0,925.0,1634.0,3186.0,16.0,6.0,6.0,0.0,0.0,0.0,2.0
648.0,0.0,0.6,0.0,10.0,0.0,9.0,0.4,167.0,7.0,18.0,169.0,945.0,1561.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0
1963.0,0.0,1.8,0.0,7.0,0.0,31.0,0.2,152.0,4.0,12.0,1671.0,689.0,1371.0,17.0,6.0,8.0,0.0,0.0,0.0,2.0
518.0,0.0,1.1,0.0,17.0,0.0,17.0,0.4,120.0,2.0,16.0,212.0,908.0,2497.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0
1997.0,0.0,1.7,0.0,17.0,0.0,13.0,0.2,84.0,1.0,13.0,970.0,1443.0,2074.0,9.0,5.0,18.0,0.0,0.0,0.0,2.0
1531.0,0.0,1.5,0.0,1.0,0.0,29.0,0.8,143.0,1.0,13.0,674.0,568.0,762.0,5.0,0.0,11.0,0.0,0.0,0.0,1.0
645.0,0.0,0.7,0.0,13.0,0.0,27.0,0.9,167.0,7.0,10.0,134.0,1733.0,3640.0,5.0,13.0,2.0,0.0,0.0,0.0,1.0
970.0,0.0,0.9,0.0,10.0,0.0,19.0,0.8,165.0,4.0,17.0,888.0,969.0,693.0,17.0,12.0,2.0,0.0,0.0,0.0,2.0
509.0,0.0,1.5,0.0,15.0,0.0,39.0,0.5,134.0,4.0,11.0,998.0,740.0,1795.0,9.0,3.0,5.0,0.0,0.0,0.0,2.0
1346.0,0.0,1.2,0.0,7.0,0.0,51.0,0.9,101.0,5.0,10.0,1047.0,1090.0,1061.0,12.0,0.0,17.0,0.0,0.0,0.0,2.0
1582.0,0.0,1.6,0.0,7.0,0.0,53.0,0.3,115.0,7.0,14.0,1154.0,1684.0,1430.0,6.0,7.0,10.0,0.0,0.0,0.0,1.0
1071.0,0.0,0.9,0.0,4.0,0.0,20.0,0.7,135.0,3.0,16.0,240.0,797.0,871.0,17.0,0.0,5.0,0.0,0.0,0.0,2.0
794.0,0.0,1.2,0.0,2.0,0.0,42.0,0.4,136.0,4.0,11.0,220.0,626.0,2630.0,7.0,9.0,11.0,0.0,0.0,0.0,2.0
637.0,0.0,1.2,0.0,15.0,0.0,20.0,0.6,187.0,4.0,17.0,1682.0,1991.0,888.0,18.0,6.0,14.0,0.0,0.0,0.0,0.0
1500.0,0.0,1.8,0.0,1.0,0.0,31.0,0.3,178.0,3.0,15.0,1420.0,620.0,2899.0,12.0,14.0,13.0,0.0,0.0,0.0,0.0
761.0,0.0,0.9,0.0,2.0,0.0,27.0,0.7,102.0,6.0,10.0,860.0,1533.0,1440.0,5.0,6.0,16.0,0.0,0.0,0.0,0.0
873.0,0.0,1.3,0.0,8.0,0.0,10.0,0.5,194.0,5.0,13.0,1807.0,672.0,2927.0,6.0,6.0,12.0,0.0,0.0,0.0,1.0
1921.0,0.0,1.1,0.0,6.0,0.0,11.0,0.9,150.0,4.0,14.0,144.0,1913.0,1046.0,7.0,16.0,3.0,0.0,0.0,0.0,0.0
1851.0,0.0,0.9,0.0,5.0,0.0,20.0,0.6,145.0,7.0,15.0,998.0,1921.0,2536.0,16.0,0.0,12.0,0.0,0.0,0.0,1.0
1531.0,0.0,1.6,0.0,0.0,0.0,34.0,0.7,100.0,5.0,13.0,285.0,1803.0,2648.0,11.0,6.0,14.0,0.0,0.0,0.0,0.0
603.0,0.0,0.8,0.0,12.0,0.0,33.0,0.1,98.0,4.0,10.0,1500.0,1279.0,2494.0,18.0,12.0,11.0,0.0,0.0,0.0,0.0
1576.0,0.0,1.7,0.0,10.0,0.0,23.0,0.8,137.0,1.0,10.0,466.0,798.0,2998.0,10.0,17.0,19.0,0.0,0.0,0.0,1.0
542.0,0.0,1.7,0.0,17.0,0.0,12.0,0.9,162.0,5.0,18.0,448.0,1773.0,2317.0,11.0,5.0,11.0,0.0,0.0,0.0,0.0
589.0,0.0,1.1,0.0,8.0,0.0,44.0,0.9,196.0,1.0,16.0,506.0,967.0,3470.0,14.0,14.0,14.0,0.0,0.0,0.0,1.0
597.0,0.0,0.8,0.0,10.0,0.0,60.0,0.9,125.0,7.0,18.0,1065.0,697.0,927.0,9.0,1.0,5.0,0.0,0.0,0.0,0.0
1041.0,0.0,1.8,0.0,0.0,0.0,59.0,0.9,194.0,2.0,15.0,569.0,1413.0,1509.0,18.0,10.0,7.0,0.0,0.0,0.0,1.0
1879.0,0.0,0.6,0.0,18.0,0.0,13.0,0.8,87.0,2.0,13.0,1828.0,1538.0,2275.0,18.0,0.0,9.0,0.0,0.0,0.0,0.0
1594.0,0.0,1.5,0.0,2.0,0.0,33.0,0.7,153.0,7.0,11.0,1138.0,1760.0,2824.0,16.0,14.0,5.0,0.0,0.0,0.0,0.0
1361.0,0.0,0.8,0.0,16.0,0.0,25.0,0.7,197.0,6.0,15.0,395.0,632.0,3338.0,11.0,0.0,14.0,0.0,0.0,0.0,2.0
1634.0,0.0,1.7,0.0,12.0,0.0,30.0,0.7,180.0,5.0,10.0,1595.0,601.0,1933.0,9.0,12.0,19.0,0.0,0.0,0.0,0.0
1792.0,0.0,1.3,0.0,6.0,0.0,16.0,0.4,199.0,4.0,10.0,1372.0,549.0,3456.0,16.0,11.0,8.0,0.0,0.0,0.0,2.0
1175.0,0.0,1.4,0.0,12.0,0.0,16.0,0.5,85.0,2.0,15.0,1338.0,1416.0,2122.0,7.0,2.0,7.0,0.0,0.0,0.0,0.0
741.0,0.0,1.0,0.0,13.0,0.0,6.0,0.5,189.0,5.0,19.0,3.0,1210.0,1426.0,16.0,11.0,3.0,0.0,0.0,0.0,0.0
1715.0,0.0,1.8,0.0,3.0,0.0,22.0,0.4,170.0,5.0,13.0,491.0,559.0,3432.0,15.0,12.0,8.0,0.0,0.0,0.0,0.0
1336.0,0.0,1.6,0.0,15.0,0.0,60.0,0.2,199.0,2.0,18.0,1306.0,1159.0,676.0,12.0,3.0,6.0,0.0,0.0,0.0,0.0
1825.0,0.0,1.6,0.0,0.0,0.0,21.0,0.9,99.0,7.0,13.0,1027.0,1648.0,624.0,14.0,10.0,17.0,0.0,0.0,0.0,1.0
1295.0,0.0,1.8,0.0,7.0,0.0,50.0,0.2,98.0,4.0,16.0,1594.0,1523.0,1881.0,12.0,5.0,3.0,0.0,0.0,0.0,0.0
1004.0,0.0,1.8,0.0,14.0,0.0,3.0,0.2,168.0,7.0,11.0,1045.0,997.0,3946.0,16.0,11.0,7.0,0.0,0.0,0.0,2.0
1106.0,0.0,1.7,0.0,9.0,0.0,2.0,0.9,175.0,1.0,18.0,197.0,1846.0,1715.0,16.0,7.0,14.0,0.0,0.0,0.0,0.0
1951.0,0.0,1.8,0.0,11.0,0.0,30.0,0.2,167.0,4.0,15.0,38.0,1331.0,1980.0,10.0,12.0,11.0,0.0,0.0,0.0,1.0
1805.0,0.0,1.7,0.0,16.0,0.0,49.0,0.1,108.0,4.0,10.0,255.0,1180.0,2412.0,14.0,6.0,4.0,0.0,0.0,0.0,0.0
1599.0,0.0,1.2,0.0,5.0,0.0,57.0,0.9,156.0,3.0,17.0,1220.0,1437.0,1975.0,6.0,3.0,13.0,0.0,0.0,0.0,2.0
1156.0,0.0,0.7,0.0,9.0,0.0,3.0,0.9,112.0,3.0,13.0,1437.0,953.0,2108.0,5.0,3.0,14.0,0.0,0.0,0.0,0.0
731.0,0.0,0.7,0.0,2.0,0.0,55.0,0.9,191.0,4.0,12.0,740.0,1377.0,1825.0,13.0,17.0,9.0,0.0,0.0,0.0,0.0
1860.0,0.0,1.5,0.0,1.0,0.0,25.0,0.5,144.0,5.0,11.0,343.0,890.0,765.0,12.0,14.0,13.0,0.0,0.0,0.0,1.0
1874.0,0.0,0.7,0.0,12.0,0.0,15.0,0.2,92.0,1.0,15.0,887.0,1235.0,887.0,7.0,0.0,18.0,0.0,0.0,0.0,1.0
1831.0,0.0,1.9,0.0,16.0,0.0,53.0,0.5,171.0,1.0,15.0,1959.0,1153.0,1427.0,7.0,9.0,6.0,0.0,0.0,0.0,1.0
1764.0,0.0,1.1,0.0,16.0,0.0,9.0,0.9,159.0,1.0,16.0,1472.0,994.0,454.0,16.0,12.0,4.0,0.0,0.0,0.0,2.0
915.0,0.0,0.8,0.0,3.0,0.0,57.0,0.9,130.0,2.0,14.0,77.0,1310.0,1097.0,13.0,10.0,12.0,0.0,0.0,0.0,1.0
793.0,0.0,1.3,0.0,5.0,0.0,3.0,0.3,128.0,5.0,12.0,1853.0,958.0,739.0,14.0,11.0,3.0,0.0,0.0,0.0,0.0
840.0,0.0,1.3,0.0,17.0,0.0,61.0,0.2,175.0,3.0,17.0,852.0,597.0,3246.0,16.0,6.0,18.0,0.0,0.0,0.0,2.0
1220.0,0.0,1.4,0.0,9.0,0.0,12.0,0.4,150.0,1.0,11.0,722.0,1493.0,2707.0,13.0,5.0,6.0,0.0,0.0,0.0,1.0
1554.0,0.0,1.4,0.0,8.0,0.0,2.0,0.3,94.0,7.0,15.0,678.0,1113.0,2007.0,7.0,13.0,4.0,0.0,0.0,0.0,2.0
501.0,0.0,0.5,0.0,5.0,0.0,25.0,0.3,199.0,6.0,15.0,1883.0,1607.0,812.0,18.0,3.0,3.0,0.0,0.0,0.0,2.0
1464.0,0.0,1.1,0.0,10.0,0.0,11.0,0.4,86.0,3.0,11.0,849.0,1272.0,3244.0,17.0,9.0,17.0,0.0,0.0,0.0,2.0
1887.0,0.0,1.5,0.0,2.0,0.0,29.0,0.2,157.0,6.0,19.0,455.0,1836.0,3022.0,13.0,13.0,14.0,0.0,0.0,0.0,0.0
810.0,0.0,0.7,0.0,8.0,0.0,58.0,0.4,191.0,6.0,13.0,1791.0,1781.0,2384.0,13.0,10.0,7.0,0.0,0.0,0.0,0.0
1959.0,0.0,1.9,0.0,3.0,0.0,58.0,0.2,157.0,4.0,11.0,1588.0,1538.0,2219.0,10.0,10.0,12.0,0.0,0.0,0.0,1.0
1295.0,0.0,2.0,0.0,0.0,0.0,33.0,0.6,170.0,6.0,11.0,357.0,1083.0,2119.0,7.0,14.0,19.0,0.0,0.0,0.0,2.0
891.0,0.0,1.7,0.0,7.0,0.0,5.0,0.5,186.0,3.0,11.0,534.0,1967.0,3152.0,8.0,7.0,16.0,0.0,0.0,0.0,1.0
1840.0,0.0,1.0,0.0,8.0,0.0,44.0,0.9,171.0,1.0,11.0,1396.0,1572.0,2005.0,15.0,2.0,8.0,0.0,0.0,0.0,2.0
1571.0,0.0,1.6,0.0,8.0,0.0,5.0,0.5,135.0,2.0,13.0,1945.0,844.0,2928.0,13.0,16.0,18.0,0.0,0.0,0.0,1.0
932.0,0.0,0.6,0.0,3.0,0.0,10.0,0.9,179.0,4.0,10.0,1849.0,1007.0,430.0,16.0,11.0,10.0,0.0,0.0,0.0,0.0
1500.0,0.0,1.7,0.0,13.0,0.0,16.0,0.3,140.0,4.0,10.0,1239.0,1320.0,2920.0,13.0,3.0,18.0,0.0,0.0,0.0,2.0
851.0,0.0,1.0,0.0,0.0,0.0,35.0,0.8,182.0,2.0,11.0,319.0,1234.0,1021.0,15.0,10.0,2.0,0.0,0.0,0.0,0.0
1210.0,0.0,1.1,0.0,14.0,0.0,52.0,0.6,115.0,4.0,12.0,356.0,922.0,676.0,6.0,7.0,15.0,0.0,0.0,0.0,2.0
1642.0,0.0,1.8,0.0,15.0,0.0,32.0,0.1,199.0,1.0,11.0,135.0,978.0,3401.0,13.0,14.0,9.0,0.0,0.0,0.0,2.0
667.0,0.0,1.4,0.0,4.0,0.0,17.0,0.2,96.0,6.0,16.0,105.0,1473.0,1687.0,11.0,13.0,8.0,0.0,0.0,0.0,2.0
1862.0,0.0,0.7,0.0,13.0,0.0,15.0,0.6,111.0,2.0,13.0,1579.0,1132.0,3271.0,7.0,4.0,2.0,0.0,0.0,0.0,2.0
1570.0,0.0,1.9,0.0,6.0,0.0,4.0,0.5,150.0,3.0,18.0,1342.0,1372.0,3042.0,18.0,11.0,11.0,0.0,0.0,0.0,2.0
1211.0,0.0,1.0,0.0,10.0,0.0,60.0,0.5,182.0,6.0,18.0,1688.0,1306.0,1289.0,16.0,12.0,8.0,0.0,0.0,0.0,1.0
1151.0,0.0,1.1,0.0,1.0,0.0,63.0,0.7,86.0,3.0,14.0,1229.0,1837.0,1940.0,16.0,11.0,16.0,0.0,0.0,0.0,2.0
750.0,0.0,1.6,0.0,2.0,0.0,60.0,0.7,90.0,7.0,14.0,1501.0,925.0,1091.0,12.0,17.0,2.0,0.0,0.0,0.0,1.0
605.0,0.0,1.6,0.0,9.0,0.0,14.0,0.6,83.0,1.0,14.0,1650.0,867.0,2198.0,9.0,3.0,13.0,0.0,0.0,0.0,0.0
1189.0,0.0,1.1,0.0,14.0,0.0,59.0,0.1,152.0,2.0,13.0,1631.0,769.0,3309.0,12.0,16.0,16.0,0.0,0.0,0.0,2.0
1380.0,0.0,1.2,0.0,5.0,0.0,28.0,0.3,126.0,2.0,16.0,399.0,1541.0,628.0,14.0,13.0,18.0,0.0,0.0,0.0,0.0
1774.0,0.0,1.8,0.0,15.0,0.0,6.0,0.6,161.0,3.0,12.0,1187.0,972.0,369.0,16.0,4.0,10.0,0.0,0.0,0.0,1.0
970.0,0.0,0.5,0.0,7.0,0.0,28.0,1.0,147.0,6.0,11.0,159.0,1142.0,526.0,17.0,17.0,12.0,0.0,0.0,0.0,0.0
1514.0,0.0,0.9,0.0,8.0,0.0,50.0,0.7,113.0,7.0,18.0,194.0,549.0,292.0,10.0,11.0,15.0,0.0,0.0,0.0,0.0
1324.0,0.0,1.1,0.0,18.0,0.0,34.0,0.8,154.0,7.0,11.0,1829.0,1363.0,3664.0,18.0,10.0,8.0,0.0,0.0,0.0,0.0
1736.0,0.0,0.9,0.0,4.0,0.0,14.0,0.9,140.0,6.0,14.0,1363.0,925.0,2122.0,14.0,14.0,4.0,0.0,0.0,0.0,1.0
1996.0,0.0,1.8,0.0,5.0,0.0,48.0,1.0,120.0,6.0,13.0,1855.0,1143.0,273.0,6.0,17.0,19.0,0.0,0.0,0.0,2.0
1572.0,0.0,1.2,0.0,2.0,0.0,59.0,0.9,151.0,4.0,12.0,1017.0,1073.0,3522.0,13.0,5.0,2.0,0.0,0.0,0.0,1.0
1108.0,0.0,0.9,0.0,17.0,0.0,62.0,0.8,114.0,4.0,11.0,412.0,1196.0,3151.0,10.0,9.0,5.0,0.0,0.0,0.0,2.0
1750.0,0.0,1.0,0.0,4.0,0.0,30.0,0.8,125.0,5.0,18.0,1411.0,1146.0,2611.0,6.0,5.0,16.0,0.0,0.0,0.0,2.0
561.0,0.0,1.5,0.0,13.0,0.0,44.0,0.7,132.0,2.0,11.0,107.0,1286.0,1869.0,14.0,15.0,3.0,0.0,0.0,0.0,1.0
1103.0,0.0,1.5,0.0,14.0,0.0,37.0,0.8,130.0,7.0,14.0,1095.0,1079.0,1632.0,10.0,6.0,15.0,0.0,0.0,0.0,0.0
567.0,0.0,0.9,0.0,18.0,0.0,24.0,1.0,146.0,6.0,13.0,411.0,1943.0,3742.0,18.0,17.0,19.0,0.0,0.0,0.0,2.0
1179.0,0.0,1.2,0.0,0.0,0.0,13.0,0.5,95.0,2.0,16.0,1252.0,833.0,1683.0,14.0,12.0,15.0,0.0,0.0,0.0,1.0
1342.0,0.0,1.6,0.0,16.0,0.0,30.0,0.4,124.0,5.0,16.0,507.0,1947.0,2429.0,10.0,9.0,12.0,0.0,0.0,0.0,2.0
1482.0,0.0,1.3,0.0,12.0,0.0,39.0,0.9,154.0,6.0,16.0,343.0,1401.0,953.0,5.0,2.0,12.0,0.0,0.0,0.0,1.0
813.0,0.0,1.6,0.0,12.0,0.0,16.0,0.3,169.0,6.0,18.0,487.0,990.0,830.0,10.0,11.0,16.0,0.0,0.0,0.0,0.0
989.0,0.0,0.6,0.0,18.0,0.0,11.0,0.2,122.0,7.0,18.0,1118.0,1363.0,2216.0,15.0,6.0,13.0,0.0,0.0,0.0,0.0
875.0,0.0,0.9,0.0,17.0,0.0,56.0,0.3,139.0,5.0,11.0,743.0,742.0,3049.0,14.0,16.0,12.0,0.0,0.0,0.0,2.0
1846.0,0.0,2.0,0.0,16.0,0.0,47.0,0.3,156.0,5.0,18.0,1680.0,1172.0,321.0,14.0,9.0,7.0,0.0,0.0,0.0,2.0
1769.0,0.0,0.6,0.0,1.0,0.0,43.0,0.6,182.0,7.0,13.0,447.0,1123.0,1094.0,14.0,12.0,11.0,0.0,0.0,0.0,2.0
